asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B07CV2PK92	X001XCY66B	Didiesse Frog, Macchina da caffè Revolution Pod, 650W, 1 Tazze, Nocciola	MXP3	IT	40.7	37.2	22.6	centimeters	5.86	kilograms	0.0342	cubic meters	Oversize	10.65	0.0	0.3532	2024-10	4.2	weeks	27.5	0.0	0.68	0.0232	9.7133	0.0	EUR	9.7133	Others	N	N	0.0	--	0.32
B07B38K95Q	X001XCY89L	Didiesse Frog Collection Macchina da Caffè a Cialde, 650 W, 1 Tazze, Couleur	MXP3	IT	40.39	34.2	22.19	centimeters	6.0	kilograms	0.0307	cubic meters	Oversize	4.23	0.0	0.1295	2024-10	4.2	weeks	27.5	0.0	1.45	0.0445	3.562	0.0	EUR	3.562	Others	N	N	0.0	--	0.0
B07NFLS4NW	X001XUPEEV	Dino Bikes Unicorn 16" Bicycle, 40,6 Bambina, Bianco e Rosa	MXP3	IT	90.5	49.3	17.3	centimeters	10.3	kilograms	0.0772	cubic meters	Oversize	0.06	0.0	0.005	2024-10	4.2	weeks	27.5	0.0	0.06	0.005	0.1369	0.0	EUR	0.1369	Others	N	N	0.0	--	0.0
B07NFLS4NW	X001XUPEEV	Dino Bikes Unicorn 16" Bicycle, 40,6 Bambina, Bianco e Rosa	MXP3	IT	90.5	49.3	17.3	centimeters	10.3	kilograms	0.0772	cubic meters	Oversize	29.84	0.0	2.1363	2024-10	4.2	weeks	27.5	0.0	0.32	0.0249	58.7489	0.0	EUR	58.7489	Others	N	N	0.0	--	2.16
B07NFM32LG	X001XUTZY1	Dino Bikes Unicorn 14" Bicycle, 35,5 Bambina, Bianco e Rosa	MXP3	IT	85.8	45.8	17.2	centimeters	9.28	kilograms	0.0676	cubic meters	Oversize	9.52	0.0	0.6432	2024-10	4.2	weeks	27.5	0.0	1.06	0.072	17.6878	0.0	EUR	17.6878	Others	N	N	0.0	--	0.0
B07NFLS6JY	X001XUWM9L	Dino Bikes Unicorn 12" Bicycle, 30,5 Unisex, Bianco e Rosa	MXP3	IT	77.0	40.39	17.39	centimeters	7.1	kilograms	0.0541	cubic meters	Oversize	0.03	0.0	0.0017	2024-10	4.2	weeks	27.5	0.0	0.03	0.0017	0.048	0.0	EUR	0.048	Others	N	N	0.0	--	0.0
B07NFLS6JY	X001XUWM9L	Dino Bikes Unicorn 12" Bicycle, 30,5 Unisex, Bianco e Rosa	MXP3	IT	77.0	40.39	17.39	centimeters	7.1	kilograms	0.0541	cubic meters	Oversize	14.87	0.0	0.7973	2024-10	4.2	weeks	27.5	0.0	0.52	0.0279	21.9256	0.0	EUR	21.9256	Others	N	N	0.0	--	0.13
B088CYM5CP	X001XVHAK1	Singer Intelligent Steam Press ESP 260T 1750W	MXP3	IT	68.0	57.5	25.0	centimeters	11.96	kilograms	0.0978	cubic meters	Oversize	1.03	0.58	0.0441	2024-10	4.2	weeks	27.5	0.0	0.45	0.0441	1.214	0.0	EUR	1.214	Others	N	N	0.0	--	0.0
B07XDL7NS9	X001XZL24H	SINGER M2105 Automatic sewing machine Electromechanical, Metallo, Bianco	MXP3	IT	42.0	34.4	22.4	centimeters	5.98	kilograms	0.0324	cubic meters	Oversize	0.87	0.0	0.0282	2024-10	4.2	weeks	27.5	0.0	0.87	0.0282	0.7752	0.0	EUR	0.7752	Others	N	N	0.0	--	0.0
B00C1NLBQG	X001Y7BE8D	ASIEN AMORTI DAMA SENSO Blanco Asientos lacados para inodoro	MXP3	IT	51.99	38.38	6.2	centimeters	3.7	kilograms	0.0124	cubic meters	Oversize	2.9	0.0	0.0359	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.9874	0.0	EUR	0.9874	Others	N	N	0.0	--	0.0
B0016GK1VU	X001YFILA9	Dino Bikes 143 GLN bicicletta 14" serie 23 con rotelle e doppio freno per bambini dai 4 ai 7 anni	MXP3	IT	86.2	45.8	17.2	centimeters	8.96	kilograms	0.0679	cubic meters	Oversize	8.52	0.0	0.5673	2024-10	4.2	weeks	27.5	0.0	0.74	0.0504	15.6017	0.0	EUR	15.6017	Others	N	N	0.0	--	0.16
B01MDS5VHF	X001YFWEFH	Dino Bikes Kinderfahrrad, Bicicletta. Bambino, Verde, 12 inch	MXP3	IT	77.0	40.5	15.0	centimeters	4.0	kilograms	0.0468	cubic meters	Oversize	3.74	0.0	0.1645	2024-10	4.2	weeks	27.5	0.0	0.19	0.0091	4.5231	0.0	EUR	4.5231	Others	N	N	0.0	--	0.23
B004V5VTO6	X001YJ82YF	Jung, Sistema di sollevamento per materia fecale, pompa per WC JP09268 260	MXP3	IT	45.0	33.5	30.0	centimeters	7.19	kilograms	0.0452	cubic meters	Oversize	5.13	0.0	0.232	2024-10	4.2	weeks	27.5	0.0	1.68	0.0759	6.3789	0.0	EUR	6.3789	Others	N	N	0.0	--	0.0
B0BQYYY6B2	X001YKD4FL	Bicicletta 12" Peppa Pig	MXP3	IT	77.0	41.0	16.0	centimeters	7.1	kilograms	0.0505	cubic meters	Oversize	9.61	0.0	0.453	2024-10	4.2	weeks	27.5	0.0	0.45	0.0228	12.4569	0.0	EUR	12.4569	Others	N	N	0.0	--	0.65
B008F8C8AE	X001YLLAG5	Singer Promise 1409, Macchina da Cucire Portatile con 15 Punti, Macchina da Cucire Singer con Occhiellatore 4 Tempi, Ampiezza Zig-Zag Regolabile, Leva Retromarcia, Doppio Ago per Quilting e Pelle	MXP3	IT	42.0	35.4	22.6	centimeters	6.33	kilograms	0.0336	cubic meters	Oversize	0.06	0.0	0.0022	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.0596	0.0	EUR	0.0596	Others	N	N	0.0	--	0.0
B07NFM32LG	X001YXTSR1	Dino Bikes Unicorn 14" Bicycle, 35,5 Bambina, Bianco e Rosa	MXP3	IT	85.8	45.8	17.2	centimeters	9.28	kilograms	0.0676	cubic meters	Oversize	1.0	0.0	0.0676	2024-10	4.2	weeks	27.5	0.0	1.0	0.0676	1.8587	0.0	EUR	1.8587	Others	N	N	0.0	--	0.0
B0CN9QQJZV	X001Z3ZWR5	SINGER C5955 - Macchina da Cucire Elettronica Professionale e Macchina da Cucire con 200 Punti, 8 Occhielli, Infila Ago Automatico, Display LCD, 2 LED, 8 Piedini per Cucito Creativo, Pelle e Quilting	MXP3	IT	51.0	35.5	29.5	centimeters	5.0	kilograms	0.0534	cubic meters	Oversize	4.35	0.0	0.2102	2024-10	4.2	weeks	27.5	0.0	0.16	0.0086	5.7803	0.0	EUR	5.7803	Others	N	N	0.0	--	0.42
B003VWXZKG	X001Z5KBIX	Singer Heavy Duty 4411 - Macchina da Cucire Meccanica, Macchina da Cucire Singer con 11 punti, Occhiellatore a 4 Tempi, Macchina Per Cucire Motore potenziato, Finitura metallizzata, Placca in acciaio	MXP3	IT	44.9	35.0	21.7	centimeters	7.7	kilograms	0.0341	cubic meters	Oversize	0.58	0.0	0.0198	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.5445	0.0	EUR	0.5445	Others	N	N	0.0	--	0.0
B0C1KQXDSV	X001Z62ARR	Singer Steam Works Pro 2.0, Bianco E Viola, Large	MXP3	IT	47.5	37.5	34.79	centimeters	6.41	kilograms	0.062	cubic meters	Oversize	0.45	0.0	0.028	2024-10	4.2	weeks	27.5	0.0	0.45	0.028	0.7696	0.0	EUR	0.7696	Others	N	N	0.0	--	0.0
B07B38K95Q	X001Z6B4RJ	Didiesse Frog Collection Macchina da Caffè a Cialde, 650 W, 1 Tazze, Couleur	MXP3	IT	40.39	34.2	22.19	centimeters	6.0	kilograms	0.0307	cubic meters	Oversize	1.03	0.03	0.0307	2024-10	4.2	weeks	27.5	0.0	1.0	0.0307	0.8429	0.0	EUR	0.8429	Others	N	N	0.0	--	0.0
B0BRT8JH9C	X001ZBEZV1	Singer SteamWorks Pro 2.0: Ferro da Stiro Verticale, Stiratrice Verticale, Stira Camicie per Cura del Tessuto Professionale con Tecnologia Stiro Verticale Vapore, Steamer	MXP3	IT	53.34	49.02	35.56	centimeters	7.03	kilograms	0.093	cubic meters	Oversize	17.35	0.0	1.5987	2024-10	4.2	weeks	27.5	0.0	0.55	0.051	43.9647	0.0	EUR	43.9647	Others	N	N	0.0	--	0.16
B001CBZB5K	X001ZBM69T	MACCHINA PER CUCIRE SINGER TRADITION 2250 [ GARANZIA ITALIA ]	MXP3	IT	44.29	37.1	22.1	centimeters	7.05	kilograms	0.0363	cubic meters	Oversize	1.0	0.39	0.0223	2024-10	4.2	weeks	27.5	0.0	0.61	0.0223	0.6121	0.0	EUR	0.6121	Others	N	N	0.0	--	0.0
B00H99ZZFA	X001ZGRUGX	Alpine SWT-12S4 Subwoofer Bass Reflex a Tubo da 12“	MXP3	IT	73.0	39.5	39.5	centimeters	10.7	kilograms	0.1139	cubic meters	Oversize	0.77	0.0	0.0882	2024-10	4.2	weeks	27.5	0.0	0.03	0.0037	2.4249	0.0	EUR	2.4249	Others	N	N	0.0	--	0.0
B004D060GG	X001ZRUSB1	Nanny Monitor Respiratorio - Osservando Il Movimento - Bianco	MXP3	IT	53.0	32.5	6.5	centimeters	1.92	kilograms	0.0112	cubic meters	Oversize	0.03	0.0	4.0E-4	2024-10	4.2	weeks	27.5	0.0	0.03	4.0E-4	0.0099	0.0	EUR	0.0099	Others	N	N	0.0	--	0.0
B004D060GG	X001ZRUSB1	Nanny Monitor Respiratorio - Osservando Il Movimento - Bianco	MXP3	IT	53.0	32.5	6.5	centimeters	1.92	kilograms	0.0112	cubic meters	Oversize	3.52	0.0	0.039	2024-10	4.2	weeks	27.5	0.0	0.06	7.0E-4	1.0727	0.0	EUR	1.0727	Others	N	N	0.0	--	0.03
B01MDS5ZJC	X001ZXC8RH	Dino Bikes Bici Bimbo 14" 4-7 anni verde	MXP3	IT	86.0	46.0	15.0	centimeters	5.5	kilograms	0.0593	cubic meters	Oversize	8.84	0.0	0.5149	2024-10	4.2	weeks	27.5	0.0	0.68	0.0402	14.1602	0.0	EUR	14.1602	Others	N	N	0.0	--	0.16
B088CYM5CP	X0020MXYN9	Singer Intelligent Steam Press ESP 260T 1750W	MXP3	IT	68.0	57.5	25.0	centimeters	11.96	kilograms	0.0978	cubic meters	Oversize	0.52	0.0	0.0505	2024-10	4.2	weeks	27.5	0.0	0.52	0.0505	1.3874	0.0	EUR	1.3874	Others	N	N	0.0	--	0.0
B00HIDDY6Y	X0020P5ASN	SINGER Promise 1412 Macchina da Cucire, Bianco	MXP3	IT	42.0	35.0	22.6	centimeters	6.32	kilograms	0.0332	cubic meters	Oversize	1.0	0.0	0.0332	2024-10	4.2	weeks	27.5	0.0	1.0	0.0332	0.9136	0.0	EUR	0.9136	Others	N	N	0.0	--	0.0
B004D060GG	X00217SCPN	Nanny Monitor Respiratorio - Osservando Il Movimento - Bianco	MXP3	IT	53.0	32.5	6.5	centimeters	1.92	kilograms	0.0112	cubic meters	Oversize	0.1	0.0	0.0011	2024-10	4.2	weeks	27.5	0.0	0.1	0.0011	0.0298	0.0	EUR	0.0298	Others	N	N	0.0	--	0.0
B09R9YNY9S	X0021FNDOF	Xiaomi ROBOT VACUUM-MOP 2 ULTRA AUTO-EMPTY STATION	MXP3	IT	51.0	43.4	29.0	centimeters	7.0	kilograms	0.0642	cubic meters	Oversize	1.0	0.0	0.0642	2024-10	4.2	weeks	27.5	0.0	1.0	0.0642	1.7652	0.0	EUR	1.7652	Others	N	N	0.0	--	0.0
B07BRTB7YL	X0021GWR5P	RO+TEN EQUALIZER PR4-400 tutore fisso per tibio-tarsica per trauma alla caviglia e lesioni al tendine d'Achille – mis. MEDIUM (39-44) – Conforme alla normativa CE	MXP3	IT	44.1	39.79	18.1	centimeters	0.96	kilograms	0.0318	cubic meters	Oversize	1.48	0.87	0.0195	2024-10	4.2	weeks	27.5	0.0	0.61	0.0195	0.5353	0.0	EUR	0.5353	Others	N	N	0.0	--	0.0
B004D060GG	X0021HIFKP	Nanny Monitor Respiratorio - Osservando Il Movimento - Bianco	MXP3	IT	53.0	32.5	6.5	centimeters	1.92	kilograms	0.0112	cubic meters	Oversize	0.77	0.03	0.0083	2024-10	4.2	weeks	27.5	0.0	0.74	0.0083	0.2284	0.0	EUR	0.2284	Others	N	N	0.0	--	0.0
B004D060GG	X0021HIFKP	Nanny Monitor Respiratorio - Osservando Il Movimento - Bianco	MXP3	IT	53.0	32.5	6.5	centimeters	1.92	kilograms	0.0112	cubic meters	Oversize	1.0	0.55	0.0051	2024-10	4.2	weeks	27.5	0.0	0.45	0.0051	0.1391	0.0	EUR	0.1391	Others	N	N	0.0	--	0.0
B002PDZTT2	X0021VT39X	Singer Macchina Taglia e Cuci Professional 5 14T968DC - 5 Fili e Doppio Punto Copertura, Alimentazione Differenziale, Tensioni Preimpostate, Regolazione Larghezza Punto, Macchina Da Cucire Singer	MXP3	IT	41.27	36.83	35.56	centimeters	10.52	kilograms	0.0541	cubic meters	Oversize	6.29	0.0	0.3209	2024-10	4.2	weeks	27.5	0.0	5.71	0.3086	8.8235	0.0	EUR	8.8235	Others	N	N	0.0	--	0.35
B009VDUCDM	X0021VT997	Singer Macchina per Cucire Simple 3221	MXP3	IT	42.5	34.5	23.9	centimeters	6.94	kilograms	0.035	cubic meters	Oversize	0.1	0.0	0.0034	2024-10	4.2	weeks	27.5	0.0	0.06	0.0023	0.0933	0.0	EUR	0.0933	Others	N	N	0.0	--	0.0
B08XPQFS2Q	X002206F7L	Dune HD Max Vision 4K Lettore Multimediale, Dolby Vision, HDR+, Ultra HD, Premium full-size Media Player, Smart Android TV box, 4Gb / 32Gb, 2x HDD, BT, WiFi 2.4/5, MKV, H.265, 4Kp60	MXP3	IT	54.0	40.29	23.3	centimeters	8.96	kilograms	0.0507	cubic meters	Oversize	0.42	0.0	0.0213	2024-10	4.2	weeks	27.5	0.0	0.42	0.0213	0.5846	0.0	EUR	0.5846	Others	N	N	0.0	--	0.0
B001JPKT8S	X0022LN8N9	Pompa dell'acqua sporca U5 KS 10 m JUNG JP09417	MXP3	IT	33.9	26.9	26.7	centimeters	6.06	kilograms	0.0243	cubic meters	Oversize	14.61	0.0	0.355	2024-10	4.2	weeks	27.5	0.0	3.42	0.0833	9.7628	0.0	EUR	9.7628	Others	N	N	0.0	--	0.03
B003VWXZKG	X0022S0489	Singer Heavy Duty 4411 - Macchina da Cucire Meccanica, Macchina da Cucire Singer con 11 punti, Occhiellatore a 4 Tempi, Macchina Per Cucire Motore potenziato, Finitura metallizzata, Placca in acciaio	MXP3	IT	44.9	35.0	21.7	centimeters	7.7	kilograms	0.0341	cubic meters	Oversize	0.65	0.0	0.022	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.605	0.0	EUR	0.605	Others	N	N	0.0	--	0.0
B0CRB58G55	X0022ZDRB3	Soundmaster ICD2023SW - Impianto Stereo Casa con Radio Internet WLAN 2.4/5 GHz, Lettore MP3 e CD, Radio DAB plus/FM-RDS, Ricezione Bluetooth, Riproduzione USB-MP3, Spotify Connect	MXP3	IT	37.0	20.0	11.0	centimeters	3.57	kilograms	0.0081	cubic meters	Standard-Size	1.0	0.0	0.0081	2024-10	4.1	weeks	42.37	0.0	1.0	0.0081	0.3433	0.0	EUR	0.3433	Others	N	N	0.0	--	0.0
B0CP9MVN7B	X0023CHTMX	AIROH CASCO OFFROAD TWIST 3 COLOR BLACK MATT L	MXP3	IT	40.4	40.2	33.2	centimeters	2.11	kilograms	0.0539	cubic meters	Oversize	2.58	0.0	0.1391	2024-10	4.2	weeks	27.5	0.0	0.06	0.0035	3.8265	0.0	EUR	3.8265	Others	N	N	0.0	--	0.0
B09JT4R381	X0023FHIM1	HIFONICS VRX82A | Aktiver Reserverad Subwoofer mit Passiv Membran und Class-D Amp (Digital)	MXP3	IT	60.0	35.0	22.0	centimeters	9.28	kilograms	0.0462	cubic meters	Oversize	2.0	0.0	0.0924	2024-10	4.2	weeks	27.5	0.0	0.84	0.0387	2.541	0.0	EUR	2.541	Others	N	N	0.0	--	0.0
B08BS24KGK	X0023FJWON	Crunch GTI800A - Subwoofer per auto attivo, 400 W	MXP3	IT	40.9	37.5	30.0	centimeters	10.94	kilograms	0.046	cubic meters	Oversize	0.65	0.0	0.0297	2024-10	4.2	weeks	27.5	0.0	0.06	0.003	0.8164	0.0	EUR	0.8164	Others	N	N	0.0	--	0.0
B097C3S1ZB	X0023JPURH	Dune HD Ultra Vision 4K | Dolby Vision | HDR 10+ | ULTRA HD | Lettore multimediale in streaming di fascia alta a grandezza naturale e Smart TV Box Android | RTD1619 RD | DAC ES9038PRO, 2x HDD Rack	MXP3	IT	52.0	39.0	21.0	centimeters	9.16	kilograms	0.0426	cubic meters	Oversize	1.0	0.0	0.0426	2024-10	4.2	weeks	27.5	0.0	1.0	0.0426	1.1712	0.0	EUR	1.1712	Others	N	N	0.0	--	0.0
B00BKTB4XW	X0023K4365	Pompa di drenaggio per cantina JUNG POMPEN U 5 KS NIRO	MXP3	IT	33.6	26.8	26.6	centimeters	5.16	kilograms	0.024	cubic meters	Oversize	4.03	0.0	0.0927	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	2.5498	0.0	EUR	2.5498	Others	N	N	0.0	--	0.16
B07JMPL28G	X0023S2EMR	TC-SPD2000 Convex display termoconvettore elettrico da parete, con telecomando, riscalda casa	MXP3	IT	59.9	26.4	14.8	centimeters	2.88	kilograms	0.0234	cubic meters	Oversize	2.9	0.19	0.0634	2024-10	4.2	weeks	27.5	0.0	2.29	0.0536	1.744	0.0	EUR	1.744	Others	N	N	0.0	--	0.06
B002PDZTT2	X0023T6K6R	Singer Macchina Taglia e Cuci Professional 5 14T968DC - 5 Fili e Doppio Punto Copertura, Alimentazione Differenziale, Tensioni Preimpostate, Regolazione Larghezza Punto, Macchina Da Cucire Singer	MXP3	IT	41.27	36.83	35.56	centimeters	10.52	kilograms	0.0541	cubic meters	Oversize	1.0	0.55	0.0244	2024-10	4.2	weeks	27.5	0.0	0.45	0.0244	0.6714	0.0	EUR	0.6714	Others	N	N	0.0	--	0.0
B005ZMQM00	X0023UVVKV	Hifonics MR8BP - Altoparlanti subwoofer	MXP3	IT	43.6	42.0	34.0	centimeters	11.8	kilograms	0.0623	cubic meters	Oversize	0.03	0.0	0.002	2024-10	4.2	weeks	27.5	0.0	0.03	0.002	0.0552	0.0	EUR	0.0552	Others	N	N	0.0	--	0.0
B005ZMQM00	X0023UVVKV	Hifonics MR8BP - Altoparlanti subwoofer	MXP3	IT	43.6	42.0	34.0	centimeters	11.8	kilograms	0.0623	cubic meters	Oversize	6.52	0.0	0.3856	2024-10	4.2	weeks	27.5	0.0	2.39	0.1486	10.6044	0.0	EUR	10.6044	Others	N	N	0.0	--	0.32
B09FSVV1DG	X0023V2PC3	Crunch GPX4400.1D - Amplificatore Digitale Mono di Classe D, monoblocco	MXP3	IT	48.9	27.8	7.2	centimeters	4.7	kilograms	0.0098	cubic meters	Oversize	5.23	0.0	0.0489	2024-10	4.2	weeks	27.5	0.0	1.35	0.0133	1.3458	0.0	EUR	1.3458	Others	N	N	0.0	--	0.23
B0CKZ65QRJ	X0023V2TQZ	Crunch GP690 Subwoofer attivo per auto 300 W	MXP3	IT	51.2	48.8	19.2	centimeters	9.72	kilograms	0.048	cubic meters	Oversize	4.0	0.0	0.1919	2024-10	4.2	weeks	27.5	0.0	1.68	0.0805	5.277	0.0	EUR	5.277	Others	N	N	0.0	--	0.0
B0CNZJSFFQ	X0023V4D3H	ESX DBX800A – 2 x 20 cm (8") Bassi Dual Active per ruota di scorta | Classe D Power con 400 Watt RMS e EPS Pro	MXP3	IT	60.0	57.5	25.0	centimeters	18.32	kilograms	0.0863	cubic meters	Oversize	0.42	0.0	0.0362	2024-10	4.2	weeks	27.5	0.0	0.1	0.0083	0.9947	0.0	EUR	0.9947	Others	N	N	0.0	--	0.0
B08NPVRPJZ	X0023V62AT	ESX DBX800Q | 2 x 20 cm (8') Dual-Bassreflex-System für die Reserveradmulde | Subwoofer - BASS	MXP3	IT	59.3	57.5	23.1	centimeters	15.86	kilograms	0.0788	cubic meters	Oversize	1.13	0.0	0.0889	2024-10	4.2	weeks	27.5	0.0	0.97	0.0762	2.4455	0.0	EUR	2.4455	Others	N	N	0.0	--	0.0
B09FSYT6RT	X0023V96ZH	Crunch GPX3300.1D - Class D Digital Mono Verstärker Endstufe Monoblock	MXP3	IT	47.5	27.5	7.0	centimeters	4.3	kilograms	0.0091	cubic meters	Oversize	4.0	0.0	0.0366	2024-10	4.2	weeks	27.5	0.0	1.68	0.0153	1.0058	0.0	EUR	1.0058	Others	N	N	0.0	--	0.0
B0CHN1SR2F	X0023V9P0N	Crunch CBP1000 - Set di bassi per auto con subwoofer da 30 cm, amplificatore a 4 canali e kit di cavi, subwoofer da 300 mm nell'alloggiamento	MXP3	IT	51.9	45.29	43.9	centimeters	18.04	kilograms	0.1032	cubic meters	Oversize	0.35	0.0	0.0366	2024-10	4.2	weeks	27.5	0.0	0.1	0.01	1.0069	0.0	EUR	1.0069	Others	N	N	0.0	--	0.0
B0BRT8JH9C	X0023ZE1N5	Singer SteamWorks Pro 2.0: Ferro da Stiro Verticale, Stiratrice Verticale, Stira Camicie per Cura del Tessuto Professionale con Tecnologia Stiro Verticale Vapore, Steamer	MXP3	IT	53.34	49.02	35.56	centimeters	7.03	kilograms	0.093	cubic meters	Oversize	0.06	0.0	0.006	2024-10	4.2	weeks	27.5	0.0	0.06	0.006	0.165	0.0	EUR	0.165	Others	N	N	0.0	--	0.0
B00FIVKGM8	X002452E0V	Singer 4423 Heavy Duty – Macchina da Cucire Professionale con 23 Punti, Ideale per Tessuti Pesanti e Progetti Creativi	MXP3	IT	46.1	35.4	22.8	centimeters	7.98	kilograms	0.0372	cubic meters	Oversize	17.77	0.0	0.6301	2024-10	4.2	weeks	27.5	0.0	5.84	0.2172	17.3288	0.0	EUR	17.3288	Others	N	N	0.0	--	0.84
B004T0WLTU	X00245D8BP	Singer Heavy Duty 4423 Macchina Da Cucire Meccanica - 23 Punti, Infilatura Ago Automatica, Leva per Abbassamento Trasporto, Motore Potente	MXP3	IT	46.7	37.2	22.5	centimeters	7.96	kilograms	0.0391	cubic meters	Oversize	7.26	0.0	0.2724	2024-10	4.2	weeks	27.5	0.0	1.1	0.0429	7.4897	0.0	EUR	7.4897	Others	N	N	0.0	--	0.35
B07JMPL28G	X002480H7Z	TC-SPD2000 Convex display termoconvettore elettrico da parete, con telecomando, riscalda casa	MXP3	IT	59.9	26.4	14.8	centimeters	2.88	kilograms	0.0234	cubic meters	Oversize	0.97	0.06	0.0211	2024-10	4.2	weeks	27.5	0.0	0.9	0.0211	0.5813	0.0	EUR	0.5813	Others	N	N	0.0	--	0.0
B07DVGB6R8	X0024RQIAV	Nilfisk 107417934, GD5 Back HEPA Basic EU, Advance	MXP3	IT	79.98	39.98	34.98	centimeters	9.5	kilograms	0.1118	cubic meters	Oversize	0.19	0.0	0.0216	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.5953	0.0	EUR	0.5953	Others	N	N	0.0	--	0.0
B0CYZX473J	X0024RRE9Z	Nilfisk VP930 PRO HEPA EU Aspiratore professionale Premium 15 litri filtro aspirapolvere industriale, 107420622	MXP3	IT	45.0	39.0	33.0	centimeters	7.0	kilograms	0.0579	cubic meters	Oversize	0.19	0.0	0.0112	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.3083	0.0	EUR	0.3083	Others	N	N	0.0	--	0.0
B008CCK4RC	X0024ZEHYH	Singer HD 4411 Macchina da Cucire	MXP3	IT	45.5	35.9	22.5	centimeters	7.7	kilograms	0.0368	cubic meters	Oversize	12.55	0.0	0.4553	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	12.5196	0.0	EUR	12.5196	Others	N	N	0.0	--	0.16
B07BRTB7YL	X00251IHMX	RO+TEN EQUALIZER PR4-400 tutore fisso per tibio-tarsica per trauma alla caviglia e lesioni al tendine d'Achille – mis. MEDIUM (39-44) – Conforme alla normativa CE	MXP3	IT	44.1	39.79	18.1	centimeters	0.96	kilograms	0.0318	cubic meters	Oversize	0.52	0.0	0.0164	2024-10	4.2	weeks	27.5	0.0	0.16	0.0051	0.4508	0.0	EUR	0.4508	Others	N	N	0.0	--	0.0
B088PBVZD4	X00252OYLZ	Singer SWP.02C2E Ferro da stiro Verticale, Nero, Serbatoio 2,5 L, 1500 W, Autonomia Vapore 90 Minuti, M	MXP3	IT	41.7	34.7	34.2	centimeters	5.85	kilograms	0.0495	cubic meters	Oversize	1.0	0.55	0.0223	2024-10	4.2	weeks	27.5	0.0	0.45	0.0223	0.6146	0.0	EUR	0.6146	Others	N	N	0.0	--	0.0
B0BRT8JH9C	X00255I6JN	Singer SteamWorks Pro 2.0: Ferro da Stiro Verticale, Stiratrice Verticale, Stira Camicie per Cura del Tessuto Professionale con Tecnologia Stiro Verticale Vapore, Steamer	MXP3	IT	53.34	49.02	35.56	centimeters	7.03	kilograms	0.093	cubic meters	Oversize	1.0	0.55	0.042	2024-10	4.2	weeks	27.5	0.0	0.45	0.042	1.1548	0.0	EUR	1.1548	Others	N	N	0.0	--	0.0
B088PBVZD4	X00256I4SZ	Singer SWP.02C2E Ferro da stiro Verticale, Nero, Serbatoio 2,5 L, 1500 W, Autonomia Vapore 90 Minuti, M	MXP3	IT	41.7	34.7	34.2	centimeters	5.85	kilograms	0.0495	cubic meters	Oversize	1.0	0.55	0.0223	2024-10	4.2	weeks	27.5	0.0	0.45	0.0223	0.6146	0.0	EUR	0.6146	Others	N	N	0.0	--	0.0
B016APRDTY	X00257WLYH	Singer Starlet 6680 - Macchina da cucire elettrica con pedale e 80 punti di cucito (utili, elastici, ornamentali) Adatta per Quilt e Patchwork. Automatica e con display multifunzione	MXP3	IT	47.0	38.0	28.0	centimeters	8.53	kilograms	0.05	cubic meters	Oversize	2.0	1.1	0.0452	2024-10	4.2	weeks	27.5	0.0	0.9	0.0452	1.2421	0.0	EUR	1.2421	Others	N	N	0.0	--	0.0
B0BRT8JH9C	X00258FIFZ	Singer SteamWorks Pro 2.0: Ferro da Stiro Verticale, Stiratrice Verticale, Stira Camicie per Cura del Tessuto Professionale con Tecnologia Stiro Verticale Vapore, Steamer	MXP3	IT	53.34	49.02	35.56	centimeters	7.03	kilograms	0.093	cubic meters	Oversize	0.23	0.0	0.021	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.5774	0.0	EUR	0.5774	Others	N	N	0.0	--	0.0
B016APRDTY	X00258O6ZN	Singer Starlet 6680 - Macchina da cucire elettrica con pedale e 80 punti di cucito (utili, elastici, ornamentali) Adatta per Quilt e Patchwork. Automatica e con display multifunzione	MXP3	IT	47.0	38.0	28.0	centimeters	8.53	kilograms	0.05	cubic meters	Oversize	1.0	0.0	0.05	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	1.3752	0.0	EUR	1.3752	Others	N	N	0.0	--	0.0
B009VDUCDM	X00259JM15	Singer Macchina per Cucire Simple 3221	MXP3	IT	43.0	34.9	23.4	centimeters	6.94	kilograms	0.0351	cubic meters	Oversize	0.97	0.0	0.034	2024-10	4.2	weeks	27.5	0.0	0.0	0.0	0.9345	0.0	EUR	0.9345	Others	N	N	0.0	--	0.0
