asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B00G7RQXCY	X001KH799Z	Crazy Semi permanente per capelli, colore: nero, 100 ml, naturale	TRN1	IT	13.6	4.6	4.4	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	1.17	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	0.37	1.0E-4	0.0076	0.0	EUR	0.0076	Others	N	N	0.0	--	0.17
B0714QHYQY	X001KH88MR	Crazy Color Crema Colorante Vegetale per Capelli , Rose Gold - 100 ml	TRN1	IT	13.8	5.2	3.9	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.23	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0015	0.0	EUR	0.0015	Others	N	N	0.0	--	0.07
B002M3X7JY	X001KI1TVX	Crazy Color Crema Colorante Vegetale per Capelli, Sky Blue - 100 ml	TRN1	IT	13.5	3.8	3.7	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	2.0	0.0	4.0E-4	2024-09	8.9	weeks	27.54	0.0	2.0	4.0E-4	0.0105	0.0	EUR	0.0105	Others	N	N	0.0	--	0.0
B002M3W038	X001KI3TNT	Crazy Color Hair Dye Renbow Crazy Color No.46 Pine Green Semi-Permanent Cream 100ml	TRN1	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	3.0E-4	0.0	EUR	3.0E-4	Others	N	N	0.0	--	0.0
B00SLNHWJ0	X001KI856Z	CRAZY COLOR 100 ML Lime Twist	TRN1	IT	13.5	3.8	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.13	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	7.0E-4	0.0	EUR	7.0E-4	Others	N	N	0.0	--	0.0
B07Q45NJP1	X001LOHZKF	Collistar Rossetto - 41.5 g	TRN1	IT	11.9	5.1	2.7	centimeters	0.06	kilograms	2.0E-4	cubic meters	Standard-Size	1.0	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	2.0E-4	0.0045	0.0	EUR	0.0045	Others	N	N	0.0	--	0.0
B01M0CF97N	X001LOJ4CR	Collistar Eyeliner Shock (Tonalità Bianco) - 0.4 ml.	TRN1	IT	15.49	3.04	1.78	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	4.0	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	4.0	3.0E-4	0.0093	0.0	EUR	0.0093	Others	N	N	0.0	--	0.0
B00U2QACXM	X001LOJNZ5	Collistar Rossetto Art Design, n. 17 Viola orchidea, Rossetto cremoso dal colore pieno e vibrante, Formula con estratto di bacche rosse per un'azione anti-rughe e labbra piene e levigate, 3,5 ml	TRN1	IT	8.4	2.8	2.8	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0018	0.0	EUR	0.0018	Others	N	N	0.0	--	0.0
B075HNPMT4	X001LOMJ97	Collistar Rossetto Art Design, Rossetto Cremoso dal colore pieno e vibrante, Formula ricca di estratto di bacche rosse per un'azione anti-rughe e labbra rendendole piene e levigate, 3,5 ml	TRN1	IT	8.0	2.79	2.6	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0016	0.0	EUR	0.0016	Others	N	N	0.0	--	0.0
B00PB9UTC4	X001LOMS6B	Collistar Rossetto Puro, n. 66 Nudo Elsa, Rossetto luminoso a lunga durata, Labbra Effetto lifting, Con aloe e acido ialuronico per un'azione idratante prolungata, 4.5 ml	TRN1	IT	7.6	2.8	2.6	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	2.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	2.0	1.0E-4	0.0031	0.0	EUR	0.0031	Others	N	N	0.0	--	0.0
B004RODQWY	X001LXLEAN	Renbow Crazy Color Crema Colorante Vegetale per Capelli , Vermillion Red - 100 ml	TRN1	IT	14.5	4.6	4.5	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.23	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0019	0.0	EUR	0.0019	Others	N	N	0.0	--	0.0
B003UT7D9O	X001LZWKPJ	Crazy Color Crema Colorante Vegetale per Capelli , Ruby rouge no.66- 100 ml	TRN1	IT	13.5	3.8	3.7	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.03
B07B68KFBN	X001OYHFX9	Collistar Rossetto (Tonalità 017) - 3.5 ml.	TRN1	IT	11.8	6.0	2.2	centimeters	0.06	kilograms	2.0E-4	cubic meters	Standard-Size	1.0	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	2.0E-4	0.0043	0.0	EUR	0.0043	Others	N	N	0.0	--	0.0
B0BWTZ9B7L	X001QB03Q1	Spatola Silicone per Cucina e Impasti 6 Pezzi - Set Utensili Cucina Resistenti al Calore - Utensili da Cucina Antigraffio con Anima in Acciaio Certificati LFGB di Easyavant (Blu)	TRN1	IT	27.7	9.8	2.9	centimeters	0.38	kilograms	8.0E-4	cubic meters	Standard-Size	13.0	0.0	0.0102	2024-09	8.9	weeks	27.54	0.0	13.0	0.0102	0.2829	0.0	EUR	0.2829	Others	N	N	0.0	--	0.0
B0BWV2YX99	X001QB03QB	Spatola Silicone per Cucina e Impasti 6 Pezzi - Set Utensili Cucina Resistenti al Calore - Utensili da Cucina Antigraffio con Anima in Acciaio Certificati LFGB di Easyavant (Nero)	TRN1	IT	27.7	9.7	3.1	centimeters	0.39	kilograms	8.0E-4	cubic meters	Standard-Size	7.0	0.0	0.0058	2024-09	8.9	weeks	27.54	0.0	7.0	0.0058	0.1612	0.0	EUR	0.1612	Others	N	N	0.0	--	0.0
B0BWTYXGP1	X001QB0MML	Spatola Silicone per Cucina e Impasti 6 Pezzi - Set Utensili Cucina Resistenti al Calore - Utensili da Cucina Antigraffio con Anima in Acciaio Certificati LFGB di Easyavant (Rosso)	TRN1	IT	27.0	9.5	3.0	centimeters	0.4	kilograms	8.0E-4	cubic meters	Standard-Size	14.0	0.0	0.0108	2024-09	8.9	weeks	27.54	0.0	14.0	0.0108	0.2979	0.0	EUR	0.2979	Others	N	N	0.0	--	0.0
B01LX14HA5	X001SH39Y1	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Nero)	TRN1	IT	15.6	10.3	4.3	centimeters	0.22	kilograms	7.0E-4	cubic meters	Standard-Size	1.47	0.0	0.001	2024-09	8.9	weeks	27.54	0.0	0.9	6.0E-4	0.0267	0.0	EUR	0.0267	Others	N	N	0.0	--	0.07
B008H4M63U	X001U3HYG7	2 x Crazy Color Semi Permanent Hair Colour Dyes by Renbow 100ml Pine Green 46	TRN1	IT	11.0	8.0	3.0	centimeters	0.25	kilograms	3.0E-4	cubic meters	Standard-Size	1.33	0.0	4.0E-4	2024-09	8.9	weeks	27.54	0.0	1.33	4.0E-4	0.0097	0.0	EUR	0.0097	Others	N	N	0.0	--	0.0
B000AWUC2O	X001XYEWM7	Renbow Crazy Color Emerald Green no. 53 Colorante semipermanente dei capelli	TRN1	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.37	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0018	0.0	EUR	0.0018	Others	N	N	0.0	--	0.0
B07GFP9XYX	X00209KBVP	FANOLA TINTURA 4.66	TRN1	IT	19.2	5.2	3.4	centimeters	0.04	kilograms	3.0E-4	cubic meters	Standard-Size	1.0	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	3.0E-4	0.0094	0.0	EUR	0.0094	Others	N	N	0.0	--	0.0
B0077C5K7M	X001KF26BX	Gocce di Napoleon Eau de Toilette 30 ml Spray Donna	XITI	IT	14.22	7.11	3.56	centimeters	0.14	kilograms	4.0E-4	cubic meters	Standard-Size	2.0	0.47	6.0E-4	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.0165	Others	N	N	0.0	--	0.0
B07637YVCN	X001MD1EIT	Versace L'Homme Eau de toilette spray 50 ml	XITI	IT	11.5	6.0	3.2	centimeters	0.16	kilograms	2.0E-4	cubic meters	Standard-Size	1.53	0.47	2.0E-4	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.007	Others	N	N	0.0	--	0.0
B00I5RV8YM	X0021K383V	Christian Dior, Hypnotic Poison, Eau de Parfum con vaporizzatore, 100 ml	XITI	IT	10.01	8.89	8.2	centimeters	0.31	kilograms	7.0E-4	cubic meters	Standard-Size	4.0	0.0	0.0029	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.0872	Others	N	N	0.0	--	0.0
B079TQS99Q	X00238VBET	Dior Sauvage Eau de Parfum - 100 ml	XITI	IT	13.1	6.8	5.9	centimeters	0.35	kilograms	5.0E-4	cubic meters	Standard-Size	5.8	0.0	0.003	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.091	Others	N	N	0.0	--	0.0
B00QAIV7V2	X0023977QT	Versace eros donna 100ml eau de parfum vapo	XITI	IT	16.3	12.5	5.2	centimeters	0.54	kilograms	0.0011	cubic meters	Standard-Size	10.8	0.0	0.0114	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.3415	Others	N	N	0.0	--	0.0
B09HXZ84SJ	X00239BO77	EROS PARFUM edp vapo 100 ml	XITI	IT	12.5	9.0	4.0	centimeters	0.37	kilograms	4.0E-4	cubic meters	Standard-Size	2.0	0.0	9.0E-4	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.0269	Others	N	N	0.0	--	0.0
B00SLNHWJ0	X001KI856Z	Crazy Color Lime Twist Nº 68 Crema Colorante del Cabello Semi-permanente	BCN1	ES	13.5	3.8	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.63	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.37	1.0E-4	0.0	0.0	EUR	0.0	Others	N	N	0.0	--	0.0
B003UTEBM6	X001KI1UFD	Crazy Color Violette Nº 43 Crema Colorante del Cabello Semi-permanente	MAD4	ES	13.7	3.8	3.7	centimeters	0.13	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	3.0E-4	0.0	EUR	3.0E-4	Others	N	N	0.0	--	0.0
B0BWTYXGP1	X0020QJVOB	Espátula de silicona para cocina y masas, 6 piezas, juego de utensilios de cocina resistentes al calor, utensilios de cocina antiarañazos con núcleo de acero certificados LFGB de Easyavant (rojo)	MAD4	ES	27.0	9.5	3.0	centimeters	0.4	kilograms	8.0E-4	cubic meters	Standard-Size	1.0	0.0	8.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	8.0E-4	0.0196	0.0	EUR	0.0196	Others	N	N	0.0	--	0.0
B0BWTZ9B7L	X0022OQY37	Easyavant - Espátula de silicona para cocina y masas - Juego de utensilios de cocina resistentes al calor - Utensilios de cocina antiarañazos con núcleo de acero certificados LFGB de Easyavant (azul)	MAD4	ES	27.7	9.8	2.9	centimeters	0.38	kilograms	8.0E-4	cubic meters	Standard-Size	1.0	0.0	8.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	8.0E-4	0.0201	0.0	EUR	0.0201	Others	N	N	0.0	--	0.0
B004ROHM9C	X001KGRV9J	Renbow Crazy Color, Coloración Semipermanente (color Pinkissimo, nº 42)	MAD7	ES	15.1	4.1	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.9	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0024	0.0	EUR	0.0024	Others	N	N	0.0	--	0.53
B004S0UY4U	X001KGRVQH	Crazy Color, Coloración semipermanente (color Hot Purple, nº 62), 100 ml	MAD7	ES	13.5	5.0	3.8	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B008JGL8LC	X001KGSP8Z	Crazy Color Candy Floss Nº 65 Crema Colorante del Cabello Semi-permanente	MAD7	ES	21.2	15.8	3.6	centimeters	0.11	kilograms	0.0012	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0011	0.0	EUR	0.0011	Others	N	N	0.0	--	0.0
B00692RC5Y	X001KGSVD9	Crazy Color Cyclamen Nº 41 Crema Colorante del Cabello Semi-permanente	MAD7	ES	16.0	5.3	3.9	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.33	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.003	0.0	EUR	0.003	Others	N	N	0.0	--	0.0
B07CYZ3R84	X001KGTLK1	Crazy Color 79 Toxic Uv 100 ml (Verde)	MAD7	ES	15.4	13.6	3.6	centimeters	0.12	kilograms	8.0E-4	cubic meters	Standard-Size	0.13	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.1	1.0E-4	0.0027	0.0	EUR	0.0027	Others	N	N	0.0	--	0.0
B004RNAR6S	X001KGU3VR	Crazy Color Capri Blue Nº 44 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.7	3.7	3.6	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.0
B004RNJ7SC	X001KGU8O9	Crazy Color Lavender Nº 54 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.5	3.7	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.2	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.001	0.0	EUR	0.001	Others	N	N	0.0	--	0.0
B003UTAIPU	X001KGU9LL	Crazy Color Peacook Blue Nº 45 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.37	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0018	0.0	EUR	0.0018	Others	N	N	0.0	--	0.0
B002M3W182	X001KGU9WF	Crazy Color Orange Nº 60 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B07CYYQ2JD	X001KGVHZ3	Crazy Color 78 Rebel Uv 100 ml (Rosa)	MAD7	ES	14.4	4.2	3.9	centimeters	0.1	kilograms	2.0E-4	cubic meters	Standard-Size	0.27	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	0.0017	0.0	EUR	0.0017	Others	N	N	0.0	--	0.0
B007U4K414	X001KH5PD7	Crazy Color Black Nº 30 Crema Colorante del Cabello Semi-permanente	MAD7	ES	15.4	3.9	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B003UTE2T8	X001KH6WCF	Crazy Color Silver Nº 27 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.6	4.0	4.0	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	2.97	0.0	4.0E-4	2024-09	8.9	weeks	27.54	0.0	0.27	1.0E-4	0.0114	0.0	EUR	0.0114	Others	N	N	0.0	--	1.03
B00G7RQXCY	X001KH799Z	Crazy Color Natural Black Nº 32 - Crema colorante del cabello semi-permanente	MAD7	ES	13.6	4.6	4.4	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.6	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.1	0.0	0.0045	0.0	EUR	0.0045	Others	N	N	0.0	--	0.0
B003UTEBM6	X001KI1UFD	Crazy Color Violette Nº 43 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.7	3.8	3.7	centimeters	0.13	kilograms	2.0E-4	cubic meters	Standard-Size	0.63	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.001	0.0	EUR	0.001	Others	N	N	0.0	--	0.43
B002M3W038	X001KI3TNT	Crazy Color Pine Green Nº 46 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.0
B003UTG9QC	X001KI4OJ7	Crazy Color Lilac Nº 55 Crema Colorante del Cabello Semi-permanente	MAD7	ES	14.4	4.2	4.0	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.8	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	0.0052	0.0	EUR	0.0052	Others	N	N	0.0	--	0.0
B00SLNHWJ0	X001KI856Z	Crazy Color Lime Twist Nº 68 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.5	3.8	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	1.03	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.87	2.0E-4	0.0052	0.0	EUR	0.0052	Others	N	N	0.0	--	0.0
B01LYNRPUZ	X001LGTQDH	Crazy Color Coloration Semi-Permanente Couleur Vibrante 100ml (Blue Jade - Bleu De Jade) - Pack de 2	MAD7	ES	15.8	11.8	4.6	centimeters	0.23	kilograms	9.0E-4	cubic meters	Standard-Size	0.17	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0039	0.0	EUR	0.0039	Others	N	N	0.0	--	0.0
B01M0CF97N	X001LOJ4CR	Collistar Eyeliner Shock (Tonalità Bianco) - 0.4 ml.	MAD7	ES	15.49	3.04	1.78	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0023	0.0	EUR	0.0023	Others	N	N	0.0	--	0.0
B004RODQWY	X001LXLEAN	Renbow Crazy Color Color de cabello Crema Coloración Semi-permanente 40 Vermillion Rojo - 100 ml	MAD7	ES	14.5	4.6	4.5	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.5	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0041	0.0	EUR	0.0041	Others	N	N	0.0	--	0.0
B003UT7D9O	X001LZWKPJ	Crazy Color Fire Nº 56 Crema Colorante del Cabello Semi-permanente, Rojo, 100ml (002246)	MAD7	ES	13.5	3.8	3.7	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.6	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0031	0.0	EUR	0.0031	Others	N	N	0.0	--	0.0
B0BWTZ9B7L	X001QB03Q1	Easyavant - Espátula de silicona para cocina y masas - Juego de utensilios de cocina resistentes al calor - Utensilios de cocina antiarañazos con núcleo de acero certificados LFGB de Easyavant (azul)	MAD7	ES	27.7	9.8	2.9	centimeters	0.38	kilograms	8.0E-4	cubic meters	Standard-Size	0.63	0.0	5.0E-4	2024-09	8.9	weeks	27.54	0.0	0.63	5.0E-4	0.0135	0.0	EUR	0.0135	Others	N	N	0.0	--	0.0
B0BWTYXGP1	X001QB0MML	Espátula de silicona para cocina y masas, 6 piezas, juego de utensilios de cocina resistentes al calor, utensilios de cocina antiarañazos con núcleo de acero certificados LFGB de Easyavant (rojo)	MAD7	ES	27.0	9.5	3.0	centimeters	0.4	kilograms	8.0E-4	cubic meters	Standard-Size	1.0	0.0	8.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	8.0E-4	0.0208	0.0	EUR	0.0208	Others	N	N	0.0	--	0.0
B01LX14HA5	X001SH39Y1	Tinte capilar semi-permanente de Crazy Color 100ml (Black - negro)	MAD7	ES	15.6	10.3	4.3	centimeters	0.22	kilograms	7.0E-4	cubic meters	Standard-Size	1.0	0.0	7.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0187	0.0	EUR	0.0187	Others	N	N	0.0	--	0.0
B009M395BG	X001T8BGKX	Renbow - Crazy Colour - Cremas de color semi-permanente para el cabello, 100 ml, 4 unidades	MAD7	ES	15.3	8.3	7.9	centimeters	0.51	kilograms	0.001	cubic meters	Standard-Size	1.0	0.0	0.001	2024-09	8.9	weeks	27.54	0.0	1.0	0.001	0.0271	0.0	EUR	0.0271	Others	N	N	0.0	--	0.0
B01LZB2AVX	X001TW4FYD	Crazy Color Tinte capilar semi-permanente (Emerald Green - verde esmeralda), 100 ml (Paquete de 2)	MAD7	ES	14.9	7.9	3.8	centimeters	0.24	kilograms	4.0E-4	cubic meters	Standard-Size	0.3	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.3	1.0E-4	0.0036	0.0	EUR	0.0036	Others	N	N	0.0	--	0.0
B000AWUC2O	X001XYEWM7	Crazy Color Emerald Green Nº 53 Crema Colorante del Cabello Semi-permanente	MAD7	ES	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.0
B0744QZJ2M	B0744QZJ2M	X2 Tinte Capilar Semi-Permanente Crazy Color 100ml (Bordeaux Red - Burdeos)	RMU1	ES	21.2	15.8	5.8	centimeters	0.23	kilograms	0.0019	cubic meters	Standard-Size	3.0	0.0	0.0058	2024-09	8.9	weeks	27.54	0.0	3.0	0.0058	0.1586	0.0	EUR	0.1586	Others	N	N	0.0	--	0.0
B004ROHM9C	X001KGRV9J	Renbow Crazy Color, Coloración Semipermanente (color Pinkissimo, nº 42)	RMU1	ES	15.1	4.1	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	3.93	0.0	9.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0259	0.0	EUR	0.0259	Others	N	N	0.0	--	0.0
B004S0UY4U	X001KGRVQH	Crazy Color, Coloración semipermanente (color Hot Purple, nº 62), 100 ml	RMU1	ES	13.5	5.0	3.8	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	1.1	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	0.53	1.0E-4	0.0077	0.0	EUR	0.0077	Others	N	N	0.0	--	0.0
B008JGL8LC	X001KGSP8Z	Crazy Color Candy Floss Nº 65 Crema Colorante del Cabello Semi-permanente	RMU1	ES	21.2	15.8	3.6	centimeters	0.11	kilograms	0.0012	cubic meters	Standard-Size	0.27	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0077	0.0	EUR	0.0077	Others	N	N	0.0	--	0.03
B00692RC5Y	X001KGSVD9	Crazy Color Cyclamen Nº 41 Crema Colorante del Cabello Semi-permanente	RMU1	ES	16.0	5.3	3.9	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.37	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0033	0.0	EUR	0.0033	Others	N	N	0.0	--	0.0
B07CYZ3R84	X001KGTLK1	Crazy Color 79 Toxic Uv 100 ml (Verde)	RMU1	ES	15.4	13.6	3.6	centimeters	0.12	kilograms	8.0E-4	cubic meters	Standard-Size	0.13	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	7.0E-4	0.0	EUR	7.0E-4	Others	N	N	0.0	--	0.1
B004RNAR6S	X001KGU3VR	Crazy Color Capri Blue Nº 44 Crema Colorante del Cabello Semi-permanente	RMU1	ES	13.7	3.7	3.6	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.13	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.03
B004RNJ7SC	X001KGU8O9	Crazy Color Lavender Nº 54 Crema Colorante del Cabello Semi-permanente	RMU1	ES	13.5	3.7	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.37	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0018	0.0	EUR	0.0018	Others	N	N	0.0	--	0.0
B003UTAIPU	X001KGU9LL	Crazy Color Peacook Blue Nº 45 Crema Colorante del Cabello Semi-permanente	RMU1	ES	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.87	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0042	0.0	EUR	0.0042	Others	N	N	0.0	--	0.0
B002M3W182	X001KGU9WF	Crazy Color Orange Nº 60 Crema Colorante del Cabello Semi-permanente	RMU1	ES	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.4	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0019	0.0	EUR	0.0019	Others	N	N	0.0	--	0.0
B07CYYQ2JD	X001KGVHZ3	Crazy Color 78 Rebel Uv 100 ml (Rosa)	RMU1	ES	14.4	4.2	3.9	centimeters	0.1	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.03
B007U4K414	X001KH5PD7	Crazy Color Black Nº 30 Crema Colorante del Cabello Semi-permanente	RMU1	ES	15.4	3.9	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	6.0E-4	0.0	EUR	6.0E-4	Others	N	N	0.0	--	0.0
B003UTE2T8	X001KH6WCF	Crazy Color Silver Nº 27 Crema Colorante del Cabello Semi-permanente	RMU1	ES	13.6	4.0	4.0	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.73	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0032	0.0	EUR	0.0032	Others	N	N	0.0	--	0.2
