asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B09WC43ZBD	B09WC43ZBD	Myrtilles Séchées | Wild Blueberry Powder | Bleuet Sauvage | Myrtilles Poudre Pur et Naturel Blue Berry | Lyophilisée Myrtilles Sechees Freeze Dried Fruit | Purs Vegano Poudre de FruitsSéchées	ORY4	FR	20.0	13.0	4.0	centimeters	0.13	kilograms	0.001	cubic meters	Standard-Size	26.03	0.0	0.0257	2024-10	9.2	weeks	42.37	0.0	4.61	0.0048	1.0902	0.0	EUR	1.0902	Others	N	N	0.0	--	1.29
B09Z6HBG15	B09Z6HBG15	Framboise Lyophilisée en Morceaux | Naturel Framboises Séchées | Fruits Seches Lyophilisateur | Fruits Secs Fruits Frais | Freeze Dried Raspberry Pieces | Gefriergetrocknete Himbeeren (100g)	ORY4	FR	30.4	21.2	7.0	centimeters	0.12	kilograms	0.0045	cubic meters	Standard-Size	0.1	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.03	1.0E-4	0.0062	0.0	EUR	0.0062	Others	N	N	0.0	--	0.06
B0B6VQ1NR2	B0B6VQ1NR2	Banane Chips Lyophilisé | Freeze Dried Fruit Banana Chips | Fruits Seche Fruits | Collations Saines Sans Gluten, Sans Sucre Ajouté | Moudre En Poudre De Fruits Ou Manger Comme Collation ZingyZoo	ORY4	FR	28.1	17.4	6.5	centimeters	0.14	kilograms	0.0032	cubic meters	Standard-Size	12.1	0.0	0.0383	2024-10	9.2	weeks	42.37	0.0	0.16	5.0E-4	1.6246	0.0	EUR	1.6246	Others	N	N	0.0	--	0.03
B0B72698NL	B0B72698NL	Poudre de Banane Lyophilisé | 100% Naturel Fruits Seche | Freeze Dried Fruit Banana Powder | Poudre de Fruits Sans Sucre Ajouté | Gefriergetrocknete Bananenpulver Séchées ZingyZoo	ORY4	FR	28.6	17.5	1.1	centimeters	0.1	kilograms	6.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-10	9.2	weeks	42.37	0.0	0.03	0.0	8.0E-4	0.0	EUR	8.0E-4	Others	N	N	0.0	--	0.0
B0BHZN4KXM	B0BHZN4KXM	Poudre de Fruits Mangue Seche Lyophilisée | Naturel Dry Mango Séchées | Fruits Seches Lyophilisateur Sans Additifs | Fruits Secs | Gefriergetrocknete Mangopulver | Freeze Dried Fruit Powder (100g)	ORY4	FR	19.7	12.3	1.4	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.23	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.03	0.0	0.0032	0.0	EUR	0.0032	Others	N	N	0.0	--	0.0
B0BQ3RQDMT	B0BQ3RQDMT	Figue Lyophilisée Sans Sucre Ajouté | 100% Naturel Figues Sèches Fruits Seches | Freeze Dried Fruit Fig Collations Saines | Pure Figue Seche Sec Lyophilisateur | Gefriergetrocknete Feige ZingyZoo	ORY4	FR	28.4	19.1	7.5	centimeters	0.12	kilograms	0.0041	cubic meters	Standard-Size	7.84	0.0	0.0308	2024-10	9.2	weeks	42.37	0.0	0.23	9.0E-4	1.3067	0.0	EUR	1.3067	Others	N	N	0.0	--	0.26
B0BT4WZP8J	B0BT4WZP8J	Keto Granola Sans Sucre Ajouté | Low Carb Muesli Sans Gluten | My Muesli Proteine 14% | Keto Cétogène Céréales | À Base De Noix et de Graines, Riche en Fibres | Keto Breakfast LowCarb ZingyZoo	ORY4	FR	26.2	18.1	6.9	centimeters	0.42	kilograms	0.0033	cubic meters	Standard-Size	9.35	0.0	0.0207	2024-10	9.2	weeks	42.37	0.0	0.16	5.0E-4	0.8766	0.0	EUR	0.8766	Others	N	N	0.0	--	3.03
B0C3BJPCH9	B0C3BJPCH9	Myrtilles Séchées | XL 300g Wild Blueberry Powder | Bleuet Sauvage | Myrtilles Poudre Pur et Naturel Blue Berry | Lyophilisée Myrtilles Sechees Freeze Dried Fruit | Purs Vegano Poudre de Fruits	ORY4	FR	28.5	17.3	1.8	centimeters	0.32	kilograms	9.0E-4	cubic meters	Standard-Size	2.13	0.0	0.0018	2024-10	9.2	weeks	42.37	0.0	2.03	0.0018	0.0764	0.0	EUR	0.0764	Others	N	N	0.0	--	0.1
B0C3JJP7QM	B0C3JJP7QM	Poudre de Fraise en Poudre Lyophilisée XL 300g | Fraise Sechee Extrait Aromatique Fraise | Arôme Pour Yaourtière Fruits Frais | Arome Fruit Fraise Lyophilisée | Freeze Dried Fruit Strawberry Powder	ORY4	FR	28.5	17.2	5.0	centimeters	0.32	kilograms	0.0025	cubic meters	Standard-Size	2.45	0.0	0.0059	2024-10	9.2	weeks	42.37	0.0	2.39	0.0059	0.2479	0.0	EUR	0.2479	Others	N	N	0.0	--	0.06
B0C4169GXN	B0C4169GXN	Fraises Fruits Frais Lyophilisée | XL 350g Naturel Fraise Sechee Freeze Dried Fruit | Fruits Seche Lyophilisateur | Faire un Mélange de Fruits Secs Framboises et Fraise | Gefriergetrocknete Erdbeere	ORY4	FR	38.0	25.5	14.4	centimeters	0.4	kilograms	0.014	cubic meters	Standard-Size	19.61	0.0	0.2714	2024-10	9.2	weeks	42.37	0.0	9.06	0.1265	11.5011	0.0	EUR	11.5011	Others	N	N	0.0	--	0.16
B0C41Q25PJ	B0C41Q25PJ	Myrtilles Séchées Bleuet Sauvage | XL 300g Naturel Fruits Seche | Freeze Dried Fruit Wild Blueberries | Gefriergetrocknete wilde Heidelbeeren | Myrtilles Sechees ZingyZoo	ORY4	FR	27.0	21.2	9.0	centimeters	0.32	kilograms	0.0052	cubic meters	Standard-Size	0.68	0.0	0.0035	2024-10	9.2	weeks	42.37	0.0	0.06	3.0E-4	0.1479	0.0	EUR	0.1479	Others	N	N	0.0	--	0.0
B0C41RT33W	B0C41RT33W	Framboise Lyophilisée | XL 350g Naturel Framboises Séchées | Fruits Seches Lyophilisateur | Fruits Secs Fruits Frais Lyophilisés | Freeze Dried Raspberry | Gefriergetrocknete Himbeeren | ZingyZoo	ORY4	FR	31.7	30.0	12.7	centimeters	0.4	kilograms	0.0121	cubic meters	Standard-Size	0.23	0.0	0.0027	2024-10	9.2	weeks	42.37	0.0	0.23	0.0027	0.1156	0.0	EUR	0.1156	Others	N	N	0.0	--	0.0
B0C4BFSY43	B0C4BFSY43	Banane Chips Lyophilisé | XL 350g Freeze Dried Fruit Banana Chips | Fruits Seche Fruits | Collations Saines Sans Gluten, Sans Sucre Ajouté | Banana slices ZingyZoo	ORY4	FR	29.7	19.2	11.7	centimeters	0.38	kilograms	0.0067	cubic meters	Standard-Size	3.0	0.0	0.02	2024-10	9.2	weeks	42.37	0.0	3.0	0.02	0.8481	0.0	EUR	0.8481	Others	N	N	0.0	--	0.0
B0C4BL1MZS	B0C4BL1MZS	Framboise Lyophilisée en Morceaux | XL 300g Naturel Framboises Séchées | Fruits Seches Lyophilisateur | Fruits Secs Fruits Frais | Freeze Dried Raspberry Pieces | Gefriergetrocknete Himbeeren	ORY4	FR	28.7	22.5	10.2	centimeters	0.33	kilograms	0.0066	cubic meters	Standard-Size	0.81	0.0	0.0038	2024-10	9.2	weeks	42.37	0.0	0.55	0.0036	0.162	0.0	EUR	0.162	Others	N	N	0.0	--	0.23
B0C6YN2XD1	B0C6YN2XD1	Mangue Seche Lyophilisée | XL 300g Naturel Dry Mango Séchées | Fruits Seches Lyophilisateur Sans Additifs | Fruits Secs Fruits Frais | Freeze Dry Mango Pieces | Gefriergetrocknete Mango	ORY4	FR	28.5	23.1	8.0	centimeters	0.33	kilograms	0.0053	cubic meters	Standard-Size	0.16	0.0	2.0E-4	2024-10	9.2	weeks	42.37	0.0	0.03	2.0E-4	0.0072	0.0	EUR	0.0072	Others	N	N	0.0	--	0.13
B0CSWV5LCW	B0CSWV5LCW	Fraises Fruits Frais Lyophilisée Entières | 100% Naturel Fraise Sechee Freeze Dried Fruit | Fruits Seche Lyophilisateur | Fruits Secs | Gefriergetrocknete Erdbeeren | Freeze Dried Strawberry	ORY4	FR	29.9	21.1	5.0	centimeters	0.12	kilograms	0.0032	cubic meters	Standard-Size	2.16	0.0	0.0017	2024-10	9.2	weeks	42.37	0.0	0.06	2.0E-4	0.0733	0.0	EUR	0.0733	Others	N	N	0.0	--	1.61
B0C3JGBM29	X00236GQ3R	Poudre de Framboise | XL 300g Framboise Lyophilisée Extrait Aromatique Poudre de Fruits | Fruits Purs | Purée de Framboise Lyophilisée Framboises Séchées | Freeze Dried Fruit Raspberry Powder	ORY4	FR	28.6	16.9	5.2	centimeters	0.62	kilograms	0.0025	cubic meters	Standard-Size	0.87	0.0	0.0022	2024-10	9.2	weeks	42.37	0.0	0.87	0.0022	0.0928	0.0	EUR	0.0928	Others	N	N	0.0	--	0.0
B08THGTBT6	B08THGTBT6	Lamponi Disidratati | Frutta Liofilizzata Lamponi Liofilizzati Senza Zucchero | Frutti di Bosco Disidratati Lamponi Secchi Frutta Disidratata | Fatti in Casa Polvere di Lamponi Frutti Rossi ZingyZoo	BGY1	IT	30.4	19.8	4.7	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	0.65	0.0	0.0018	2024-10	9.2	weeks	42.37	0.0	0.65	0.0018	0.0773	0.0	EUR	0.0773	Others	N	N	0.0	--	0.0
B08THQ4PXX	B08THQ4PXX	Frutti di Bosco Disidratati Blue Berry Liofilizzati | Mirtilli Selvatici Mirtilli Disidratati | Mirtilli Neri Disidratati Senza Zucchero Secchi | Freschi Polvere di Mirtillo Mulino Mirtillo (100g)	BGY1	IT	28.4	17.1	3.7	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	5.45	0.0	0.0097	2024-10	9.2	weeks	42.37	0.0	3.35	0.006	0.4101	0.0	EUR	0.4101	Others	N	N	0.0	--	0.06
B08THWJCDL	B08THWJCDL	Ananas Disidratato Senza Zucchero | 100% Frutta Liofilizzata | Freeze Dried Fruit Pineapple Frutti di Bosco Disidratati | Gefriergetrocknete Ananas | Senza Zucchero Ananas Liofilizzato ZingyZoo	BGY1	IT	28.5	16.8	6.1	centimeters	0.12	kilograms	0.0029	cubic meters	Standard-Size	1.35	0.0	0.003	2024-10	9.2	weeks	42.37	0.0	0.16	5.0E-4	0.1277	0.0	EUR	0.1277	Others	N	N	0.0	--	0.32
B08THX6GK8	B08THX6GK8	More Liofilizzate Senza Zucchero | 100% Naturale Topping Frutti di Bosco Disidratati I Frutti Rossi Freeze Dried Fruit Blackberry More di Gelso Liofilizzato | Frutta Disidratata Liofilizzata ZingyZoo	BGY1	IT	29.4	20.6	5.3	centimeters	0.12	kilograms	0.0032	cubic meters	Standard-Size	0.52	0.0	0.0014	2024-10	9.2	weeks	42.37	0.0	0.45	0.0014	0.0614	0.0	EUR	0.0614	Others	N	N	0.0	--	0.06
B08THZ7SF7	B08THZ7SF7	ZingyZoo Mango Essiccato Senza Zucchero | Frutta Liofilizzata | Freeze Dried Fruit Chunks Frutti di Bosco Disidratati | Gefriergetrocknete (100g)	BGY1	IT	28.2	17.7	5.6	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	10.87	0.0	0.0302	2024-10	9.2	weeks	42.37	0.0	9.06	0.0253	1.2798	0.0	EUR	1.2798	Others	N	N	0.0	--	0.06
B08TJ155LZ	B08TJ155LZ	Pitaya Dragon Fruit | Frutto Del Drago Da Mangiare Frutta Liofilizzata Freeze Dried Pitahaya | Esotica Frutti Rossi Disidratati Frutto del Dragone Senza Zucchero Vegan Pink Smoothie Rosa Polvere	BGY1	IT	28.2	17.2	5.6	centimeters	0.12	kilograms	0.0027	cubic meters	Standard-Size	2.81	0.0	0.0074	2024-10	9.2	weeks	42.37	0.0	2.71	0.0074	0.3118	0.0	EUR	0.3118	Others	N	N	0.0	--	0.1
B094D6353V	B094D6353V	Pezzi di Fragole Liofilizzate Senza Zucchero | 100% Naturale Frutta Liofilizzata | Freeze Dried Fruit Strawberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Fragole Secche ZingyZoo	BGY1	IT	30.1	20.8	8.4	centimeters	0.1	kilograms	0.0053	cubic meters	Standard-Size	0.65	0.0	0.0034	2024-10	9.2	weeks	42.37	0.0	0.03	2.0E-4	0.1438	0.0	EUR	0.1438	Others	N	N	0.0	--	0.0
B099ZS69SV	B099ZS69SV	Frutto del Dragone i. Polvere | 100% Frutta Liofilizzata Pink Pitaya, Verdura Disidratata, Senza Zucchero	BGY1	IT	28.5	17.4	0.9	centimeters	0.12	kilograms	4.0E-4	cubic meters	Standard-Size	0.32	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.29	1.0E-4	0.0061	0.0	EUR	0.0061	Others	N	N	0.0	--	0.0
B09WC43ZBD	B09WC43ZBD	Mirtillo Nero Liofilizzato in Polvere | 100% Vaccinium Myrtillus, Disidratati Secchi Frutta | Freeze Dried Blueberry Powder | Colorante Alimentare	BGY1	IT	20.0	13.0	4.0	centimeters	0.13	kilograms	0.001	cubic meters	Standard-Size	15.29	0.0	0.0157	2024-10	9.2	weeks	42.37	0.0	8.97	0.0093	0.6667	0.0	EUR	0.6667	Others	N	N	0.0	--	0.16
B09Z6HBG15	B09Z6HBG15	Pezzi di Lamponi Liofilizzati Senza Zucchero | 100% Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati (100g)	BGY1	IT	30.4	21.2	7.0	centimeters	0.12	kilograms	0.0045	cubic meters	Standard-Size	0.94	0.0	0.0041	2024-10	9.2	weeks	42.37	0.0	0.9	0.0041	0.1726	0.0	EUR	0.1726	Others	N	N	0.0	--	0.03
B0B6VQ1NR2	B0B6VQ1NR2	Frutta Liofilizzata Banane Essiccate | Banana Disidratata | Banane Secche Banana Secca Puro Gusto di Frutta Fresca | Sapore di Banane Fresche for Banana Polvere Freeze Dried Fruit Banana Chips (120g)	BGY1	IT	28.1	17.4	6.5	centimeters	0.14	kilograms	0.0032	cubic meters	Standard-Size	2.06	0.0	0.0066	2024-10	9.2	weeks	42.37	0.0	0.94	0.003	0.278	0.0	EUR	0.278	Others	N	N	0.0	--	0.0
B0B6W842Y7	B0B6W842Y7	Liofilizzare Pezzi di Amarena | 100% Naturale Frutta Liofilizzata Senza Zucchero | Freeze Dried Fruit Cherry Baci e torte di Lamponi | Frutti Rossi Disidratati | Frutti di Bosco Disidratati Zingyzoo	BGY1	IT	27.8	17.3	5.9	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	0.55	0.0	0.0015	2024-10	9.2	weeks	42.37	0.0	0.52	0.0015	0.0621	0.0	EUR	0.0621	Others	N	N	0.0	--	0.03
B0B72698NL	B0B72698NL	Polvere di Banana Liofilizzata | 100% Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Banana Powder | Frutti Rossi Disidratati | Senza Additivi Banana in Polvere ZingyZoo	BGY1	IT	28.6	17.5	1.1	centimeters	0.1	kilograms	6.0E-4	cubic meters	Standard-Size	0.13	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.13	1.0E-4	0.003	0.0	EUR	0.003	Others	N	N	0.0	--	0.0
B0BHZN4KXM	B0BHZN4KXM	Polvere di Mango Essiccato Senza Zucchero | Naturali Frutta Liofilizzata in Polvere | Freeze Dried Fruit Powder | Gefriergetrocknete Mangopulver | Senza Zucchero Mango in Polvere Liofilizzato (100g)	BGY1	IT	19.7	12.3	1.4	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.84	0.0	3.0E-4	2024-10	9.2	weeks	42.37	0.0	0.06	0.0	0.0107	0.0	EUR	0.0107	Others	N	N	0.0	--	0.1
B0BQ3RQDMT	B0BQ3RQDMT	Fichi Secchi Liofilizzati Senza Zucchero | 100% Frutta Secca Naturale Frutta Liofilizzata | Freeze Dried Fruit Fig Slices | Frutta Fresca Fichi Frutta Disidratata | Frutta Liofilizzata ZingyZoo	BGY1	IT	28.4	19.1	7.5	centimeters	0.12	kilograms	0.0041	cubic meters	Standard-Size	51.16	0.0	0.207	2024-10	9.2	weeks	42.37	0.0	7.06	0.0287	8.7681	0.0	EUR	8.7681	Others	N	N	0.0	--	0.29
B0BQ3S27K9	B0BQ3S27K9	Mirtilli Rossi Liofilizzati Senza Zucchero | 100% Naturale Mirtilli Rossi Essiccati Mirtilli Freschi I Frutti Rossi | Freeze Dried Fruit Cranberry | Frutta Disidratata Liofilizzata ZingyZoo	BGY1	IT	28.4	17.6	5.5	centimeters	0.1	kilograms	0.0027	cubic meters	Standard-Size	12.84	0.0	0.0353	2024-10	9.2	weeks	42.37	0.0	12.84	0.0353	1.4955	0.0	EUR	1.4955	Others	N	N	0.0	--	0.0
B0BT4WZP8J	B0BT4WZP8J	ZingyZoo Keto Granola Muesli Senza Glutine e Zucchero Aggiunto | Low Carb Colazione | Cereali Chetogeniche Proteici 14%	BGY1	IT	26.2	18.1	6.9	centimeters	0.42	kilograms	0.0033	cubic meters	Standard-Size	0.29	0.0	8.0E-4	2024-10	9.2	weeks	42.37	0.0	0.23	7.0E-4	0.0358	0.0	EUR	0.0358	Others	N	N	0.0	--	0.03
B0C3BHFHZ7	B0C3BHFHZ7	Frutto del Dragone i. Polvere | XL 300g Frutta Liofilizzata Pink Pitaya Frutto del Drago Polvere di Pitaya | Pitaya Polvere Frutta Disidratata Verdura in Polvere Pitaya Frutto del Drago Senza Zucchero	BGY1	IT	28.5	17.3	3.8	centimeters	0.32	kilograms	0.0019	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.03	1.0E-4	0.0051	0.0	EUR	0.0051	Others	N	N	0.0	--	0.0
B0C3BJPCH9	B0C3BJPCH9	Mirtillo Nero Liofilizzato in Polvere | XL 300g Vaccinium Myrtillus Mirtilli Disidratati | Mirtilli Secchi Frutta Liofilizzata in Polvere | Freeze Dried Blueberry Powder | Colorante Alimentare Polvere	BGY1	IT	28.5	17.3	1.8	centimeters	0.32	kilograms	9.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-10	9.2	weeks	42.37	0.0	0.03	0.0	0.0012	0.0	EUR	0.0012	Others	N	N	0.0	--	0.0
B0C4169GXN	B0C4169GXN	Fragole Disidratate | XL 350g Frutta Liofilizzata Fragole Essiccate | Frutti Rossi Disidratati | Frutta Disidratata | Frutti di Bosco Disidratati | Fatti in Casa Liofilizzata Polvere Fragole Fresche	BGY1	IT	38.0	25.5	14.4	centimeters	0.4	kilograms	0.014	cubic meters	Standard-Size	0.03	0.0	5.0E-4	2024-10	9.2	weeks	42.37	0.0	0.03	5.0E-4	0.0191	0.0	EUR	0.0191	Others	N	N	0.0	--	0.0
B0C9NPKR45	B0C9NPKR45	Polvere di Ribes Nero | Senza Zucchero Aggiunto | XL 300g Frutta Liofilizzata in Polvere | Frutta Disidratata Verdura in Polvere | Mescola Il Ribes Pet Blackcurrant Powder Ribs Liofilizzata | ZingyZoo	BGY1	IT	18.9	17.2	6.5	centimeters	0.32	kilograms	0.0021	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.06	1.0E-4	0.0058	0.0	EUR	0.0058	Others	N	N	0.0	--	0.0
B0CJMX5G1F	B0CJMX5G1F	Frutta Liofilizzata | XL 350g Banana Ananas Mango Miscela Tropicale | Frutta Disidratata | Frutti Disidratati Banana Mango Essiccato Ananas | Freeze Dried Fruit Tropical Mix ZingyZoo	BGY1	IT	28.8	22.8	9.0	centimeters	0.38	kilograms	0.0059	cubic meters	Standard-Size	1.0	0.0	0.0059	2024-10	9.2	weeks	42.37	0.0	1.0	0.0059	0.2504	0.0	EUR	0.2504	Others	N	N	0.0	--	0.0
B0CQVKF92P	B0CQVKF92P	Polvere di Mora | 100% Frutta Disidratati Secchi Frutta | Pura Naturale, Senza Additivi, Frutta Liofilizzata Per Frullati Superfood, Cocktail, Cottura Al Forno, Decorazioni | Colorante Alimentare	BGY1	IT	19.4	12.3	4.2	centimeters	0.11	kilograms	0.001	cubic meters	Standard-Size	9.87	0.0	0.0097	2024-10	9.2	weeks	42.37	0.0	9.0	0.009	0.4123	0.0	EUR	0.4123	Others	N	N	0.0	--	0.16
B0CSKG2BMJ	B0CSKG2BMJ	Polvere di Banana Liofilizzata | XL 300g Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Banana Powder | Frutti Rossi Disidratati | Senza Additivi Banana in Polvere ZingyZoo	BGY1	IT	28.5	17.0	5.0	centimeters	0.32	kilograms	0.0024	cubic meters	Standard-Size	17.03	0.0	0.0413	2024-10	9.2	weeks	42.37	0.0	17.03	0.0413	1.7482	0.0	EUR	1.7482	Others	N	N	0.0	--	0.0
B0CSPHBQT4	B0CSPHBQT4	Polvere di Ananas Liofilizzata | XL 300g Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Powder Pineapple | Frutti Rossi Disidratati |Senza Additivi Ananas in Polvere ZingyZoo	BGY1	IT	29.5	17.7	4.3	centimeters	0.3	kilograms	0.0022	cubic meters	Standard-Size	8.9	0.0	0.02	2024-10	9.2	weeks	42.37	0.0	8.9	0.02	0.847	0.0	EUR	0.847	Others	N	N	0.0	--	0.0
B0CSWWD4N2	B0CSWWD4N2	Frutta Liofilizzata | XL 300g Fragola Lampone Amarena Mirtilli Selvatici Miscela | Frutti Rossi Disidratati | Frutta Disidratata | Frutti di Bosco Disidratati | Freeze Dried Fruit Super Mix ZingyZoo	BGY1	IT	30.0	22.2	11.6	centimeters	0.33	kilograms	0.0077	cubic meters	Standard-Size	13.94	0.0	0.1067	2024-10	9.2	weeks	42.37	0.0	13.81	0.1067	4.5193	0.0	EUR	4.5193	Others	N	N	0.0	--	0.13
B0CSWXD8N5	B0CSWXD8N5	Lamponi Liofilizzati Senza Zucchero | XL 300g Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati ZingyZoo	BGY1	IT	28.0	18.0	7.0	centimeters	0.1	kilograms	0.0035	cubic meters	Standard-Size	0.13	0.0	5.0E-4	2024-10	9.2	weeks	42.37	0.0	0.13	5.0E-4	0.0193	0.0	EUR	0.0193	Others	N	N	0.0	--	0.0
B0C3JGBM29	X00236GQ3R	Polvere di Lamponi Disidratati | XL 300g Frutta Liofilizzata In Polvere | Lamponi Liofilizzati Vegan Lamponi Essiccati | Frutti di Bosco Disidratati Frutti Rossi Polvere | Freeze Dried Raspberry	BGY1	IT	28.6	16.9	5.2	centimeters	0.62	kilograms	0.0025	cubic meters	Standard-Size	0.68	0.0	0.0015	2024-10	9.2	weeks	42.37	0.0	0.58	0.0015	0.0618	0.0	EUR	0.0618	Others	N	N	0.0	--	0.1
B08THDRB65	B08THDRB65	Fragole Disidratate | Essiccate | Frutti Rossi | Frutti di Bosco Fatti in Casa Liofilizzata Polvere Fragole Fresche (90g)	BLQ1	IT	30.4	20.0	6.4	centimeters	0.12	kilograms	0.0039	cubic meters	Standard-Size	0.71	0.0	0.001	2024-10	9.2	weeks	42.37	0.0	0.26	0.001	0.0425	0.0	EUR	0.0425	Others	N	N	0.0	--	0.74
B08THGTBT6	B08THGTBT6	Lamponi Disidratati | Frutta Liofilizzata Lamponi Liofilizzati Senza Zucchero | Frutti di Bosco Disidratati Lamponi Secchi Frutta Disidratata | Fatti in Casa Polvere di Lamponi Frutti Rossi ZingyZoo	BLQ1	IT	30.4	19.8	4.7	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	4.84	0.0	0.0125	2024-10	9.2	weeks	42.37	0.0	4.42	0.0125	0.5297	0.0	EUR	0.5297	Others	N	N	0.0	--	0.42
B08THQ4PXX	B08THQ4PXX	Frutti di Bosco Disidratati Blue Berry Liofilizzati | Mirtilli Selvatici Mirtilli Disidratati | Mirtilli Neri Disidratati Senza Zucchero Secchi | Freschi Polvere di Mirtillo Mulino Mirtillo (100g)	BLQ1	IT	28.4	17.1	3.7	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	10.16	0.0	0.0176	2024-10	9.2	weeks	42.37	0.0	9.29	0.0167	0.7441	0.0	EUR	0.7441	Others	N	N	0.0	--	0.39
B08THTBQ23	B08THTBQ23	Ribes Nero Frutta Liofilizzata | 100% Natural Liofilizzati Senza Zucchero | Frutta Secca Mix Blackcurrant Freeze Dried Fruit Secchi Frutta Disidratata Ribes Pet | Fatti in Casa Polvere di Frutta Secca	BLQ1	IT	24.9	17.1	4.3	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	2.71	0.0	0.0049	2024-10	9.2	weeks	42.37	0.0	2.68	0.0049	0.2077	0.0	EUR	0.2077	Others	N	N	0.0	--	0.03
B08THWJCDL	B08THWJCDL	Ananas Disidratato Senza Zucchero | 100% Frutta Liofilizzata | Freeze Dried Fruit Pineapple Frutti di Bosco Disidratati | Gefriergetrocknete Ananas | Senza Zucchero Ananas Liofilizzato ZingyZoo	BLQ1	IT	28.5	16.8	6.1	centimeters	0.12	kilograms	0.0029	cubic meters	Standard-Size	0.19	0.0	3.0E-4	2024-10	9.2	weeks	42.37	0.0	0.1	3.0E-4	0.012	0.0	EUR	0.012	Others	N	N	0.0	--	0.16
B08THX6GK8	B08THX6GK8	More Liofilizzate Senza Zucchero | 100% Naturale Topping Frutti di Bosco Disidratati I Frutti Rossi Freeze Dried Fruit Blackberry More di Gelso Liofilizzato | Frutta Disidratata Liofilizzata ZingyZoo	BLQ1	IT	29.4	20.6	5.3	centimeters	0.12	kilograms	0.0032	cubic meters	Standard-Size	0.06	0.0	2.0E-4	2024-10	9.2	weeks	42.37	0.0	0.06	2.0E-4	0.0088	0.0	EUR	0.0088	Others	N	N	0.0	--	0.0
B08THZ7SF7	B08THZ7SF7	ZingyZoo Mango Essiccato Senza Zucchero | Frutta Liofilizzata | Freeze Dried Fruit Chunks Frutti di Bosco Disidratati | Gefriergetrocknete (100g)	BLQ1	IT	28.2	17.7	5.6	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	0.26	0.0	5.0E-4	2024-10	9.2	weeks	42.37	0.0	0.19	5.0E-4	0.0229	0.0	EUR	0.0229	Others	N	N	0.0	--	0.1
B08TJ155LZ	B08TJ155LZ	Pitaya Dragon Fruit | Frutto Del Drago Da Mangiare Frutta Liofilizzata Freeze Dried Pitahaya | Esotica Frutti Rossi Disidratati Frutto del Dragone Senza Zucchero Vegan Pink Smoothie Rosa Polvere	BLQ1	IT	28.2	17.2	5.6	centimeters	0.12	kilograms	0.0027	cubic meters	Standard-Size	176.23	0.0	0.4781	2024-10	9.2	weeks	42.37	0.0	176.0	0.4781	20.26	0.0	EUR	20.26	Others	N	N	0.0	--	0.23
B09491FFT7	B09491FFT7	Polvere di Mora | XL 300g Frutta Disidratati Secchi Frutta | Pura Naturale, Senza Additivi, Frutta Liofilizzata Per Frullati Superfood, Cocktail, Cottura Al Forno, Decorazioni | Colorante Alimentare	BLQ1	IT	19.0	12.0	6.0	centimeters	0.3	kilograms	0.0014	cubic meters	Standard-Size	15.52	0.0	0.0212	2024-10	9.2	weeks	42.37	0.0	15.48	0.0212	0.8975	0.0	EUR	0.8975	Others	N	N	0.0	--	0.03
